exp_id,num_cores,cpu_clock_GHz,l1i_kb,l1d_kb,l1_assoc,l2_kb,l2_assoc,fetchWidth,decodeWidth,issueWidth,commitWidth,numROBEntries,numIQEntries,LQEntries,SQEntries,branch_predictor
1576,8,1.2,64,64,8,1024,8,12,4,12,12,192,128,32,8,MultiperspectivePerceptron64KB
1577,2,2.6,32,128,2,512,2,8,2,12,8,256,16,8,32,TournamentBP
1578,1,2.0,64,128,1,256,16,8,8,12,8,192,128,32,8,LocalBP
1579,2,1.6,16,32,2,128,16,12,2,4,4,64,128,64,16,LocalBP
1580,1,2.4,128,32,2,128,8,12,12,8,2,192,32,8,32,MultiperspectivePerceptron64KB
1581,4,2.6,32,64,1,1024,4,8,4,8,2,192,64,32,8,TournamentBP
1582,4,3.0,128,16,4,1024,4,8,2,4,4,256,128,64,16,TournamentBP
1583,1,1.0,64,16,2,512,4,2,12,4,8,192,128,32,64,LocalBP
1584,1,1.4,16,16,1,512,4,4,12,12,2,192,16,8,8,LocalBP
1585,4,1.2,16,128,2,256,16,12,12,12,8,256,128,64,8,TAGE
1586,16,3.0,16,16,2,256,8,12,4,2,12,128,96,16,8,TAGE_SC_L_64KB
1587,8,3.6,128,64,8,1024,2,2,4,8,8,256,32,8,8,BiModeBP
1588,1,1.0,32,64,1,256,8,2,4,4,2,128,96,8,32,TAGE_SC_L_64KB
1589,16,2.4,64,64,1,128,2,12,4,2,4,64,128,16,64,TAGE
1590,8,1.2,128,16,2,512,8,12,2,8,12,128,32,32,16,TAGE_SC_L_64KB
1591,1,2.0,64,32,4,256,8,2,12,8,8,256,128,32,32,TAGE_SC_L_64KB
1592,1,1.6,128,64,1,2048,4,4,12,4,8,64,96,16,16,BiModeBP
1593,1,3.2,32,64,1,2048,8,2,2,8,12,128,128,16,16,BiModeBP
1594,2,1.2,64,64,4,1024,2,8,12,8,12,32,96,32,8,MultiperspectivePerceptron64KB
1595,32,2.0,32,64,1,512,2,12,12,12,4,32,64,64,64,TournamentBP
1596,2,1.2,16,32,8,2048,2,12,8,8,12,128,32,8,8,TAGE
1597,16,1.6,16,64,8,512,16,2,12,12,12,128,96,64,16,LocalBP
1598,2,1.0,64,16,8,1024,16,4,4,8,12,192,96,16,64,LocalBP
1599,2,1.4,64,16,2,512,16,2,2,12,4,192,96,16,32,TournamentBP
1600,2,3.8,128,16,8,256,16,2,2,4,8,192,96,16,16,TAGE_SC_L_64KB
1601,4,1.2,128,32,8,2048,8,8,8,4,2,128,96,8,8,TAGE
1602,1,4.0,32,64,1,128,16,8,2,4,8,32,16,16,16,BiModeBP
1603,16,2.8,16,32,2,128,2,8,4,8,4,64,64,64,32,LocalBP
1604,8,1.4,128,32,1,256,16,2,2,2,4,128,128,16,8,TournamentBP
1605,8,2.6,16,16,1,128,4,8,8,8,8,32,16,8,8,MultiperspectivePerceptron64KB
1606,8,1.2,128,16,2,1024,8,8,8,12,2,128,32,8,8,BiModeBP
1607,8,3.8,64,32,1,2048,2,8,8,8,8,64,16,64,32,TAGE_SC_L_64KB
1608,1,1.0,128,128,8,256,16,2,2,4,12,32,64,16,64,MultiperspectivePerceptron64KB
1609,4,1.6,64,16,4,128,8,12,4,4,8,32,16,32,64,LocalBP
1610,1,1.2,16,16,8,512,8,12,4,12,12,192,96,8,8,MultiperspectivePerceptron64KB
1611,32,1.4,128,32,2,512,4,8,2,12,2,256,128,32,32,TournamentBP
1612,4,3.2,128,64,8,256,2,2,12,12,8,256,96,8,64,MultiperspectivePerceptron64KB
1613,4,3.2,64,32,2,256,4,12,8,2,8,256,32,32,64,TournamentBP
1614,1,3.0,16,16,1,256,16,8,8,12,4,256,16,32,32,LocalBP
1615,16,3.4,16,16,8,128,2,12,2,4,4,256,16,8,16,TournamentBP
1616,8,1.0,16,32,1,512,2,8,4,8,12,128,128,8,16,TAGE_SC_L_64KB
1617,8,3.2,32,32,8,512,8,8,2,12,8,128,128,32,64,TournamentBP
1618,1,2.0,32,16,1,128,4,2,8,8,8,128,16,8,32,TAGE_SC_L_64KB
1619,16,1.0,32,64,2,512,2,2,2,4,8,32,96,8,8,LocalBP
1620,8,3.6,16,128,2,1024,16,2,8,4,8,64,32,32,8,TAGE_SC_L_64KB
1621,4,3.6,128,64,2,256,4,8,8,12,4,32,128,64,16,LocalBP
1622,2,3.6,64,128,2,256,4,12,4,2,8,256,128,8,64,TAGE_SC_L_64KB
1623,4,1.6,128,16,2,512,4,8,12,2,8,32,16,16,32,LocalBP
1624,2,2.2,16,128,4,1024,2,4,12,12,12,256,64,16,32,TAGE
1625,1,2.4,32,64,8,1024,2,4,4,4,12,32,32,64,16,TAGE_SC_L_64KB
1626,2,1.4,32,16,1,256,8,2,12,8,2,32,32,8,8,LocalBP
1627,8,2.6,64,64,1,256,16,2,8,8,2,192,32,32,64,LocalBP
1628,32,2.2,64,64,2,256,8,4,2,2,4,256,128,32,16,TAGE_SC_L_64KB
1629,16,1.8,64,64,8,2048,8,4,12,12,8,256,96,64,32,TAGE_SC_L_64KB
1630,4,3.8,16,16,8,256,4,8,2,4,8,256,96,8,32,LocalBP
1631,4,1.6,16,128,4,128,8,4,2,12,8,192,32,16,64,MultiperspectivePerceptron64KB
1632,8,3.4,64,128,4,512,8,4,2,12,2,128,64,64,16,TAGE_SC_L_64KB
1633,32,2.4,32,16,1,512,8,8,8,2,12,64,32,64,32,MultiperspectivePerceptron64KB
1634,32,1.0,16,16,1,1024,4,12,4,2,4,32,128,64,32,LocalBP
1635,32,1.0,16,32,1,256,8,2,2,2,2,64,96,32,16,MultiperspectivePerceptron64KB
1636,16,1.8,64,128,4,2048,8,12,4,8,4,128,96,8,64,TournamentBP
1637,2,1.4,16,64,1,1024,4,2,12,8,4,128,64,8,32,TournamentBP
1638,4,2.0,16,32,1,1024,8,4,2,8,4,128,128,16,64,MultiperspectivePerceptron64KB
1639,8,1.4,16,128,4,256,8,12,2,8,8,64,32,64,32,TAGE_SC_L_64KB
1640,32,3.4,128,16,1,2048,4,2,8,2,2,128,16,64,8,TAGE_SC_L_64KB
1641,4,1.0,128,16,2,512,2,2,8,8,8,256,16,16,8,BiModeBP
1642,32,1.4,128,128,4,256,4,8,2,12,2,32,16,8,8,MultiperspectivePerceptron64KB
1643,2,3.0,16,16,1,256,2,12,8,8,12,128,16,64,16,BiModeBP
1644,16,1.2,128,64,8,1024,16,2,8,8,8,256,128,16,32,TournamentBP
1645,16,2.2,64,32,2,128,16,2,12,12,12,256,96,32,8,MultiperspectivePerceptron64KB
1646,16,3.6,64,32,1,256,8,2,12,12,8,192,16,16,8,BiModeBP
1647,16,2.4,32,128,8,2048,16,12,12,8,4,64,96,8,8,LocalBP
1648,1,3.4,128,64,2,2048,16,8,2,2,12,32,32,8,8,TournamentBP
1649,1,2.0,64,64,2,1024,4,4,4,2,8,32,64,32,8,LocalBP
1650,8,1.0,16,128,1,2048,16,2,2,2,4,192,96,32,16,TAGE_SC_L_64KB
1651,16,1.8,16,128,2,128,16,2,2,4,8,64,32,64,32,TAGE
1652,2,1.8,64,16,1,128,8,12,2,4,12,192,96,16,64,BiModeBP
1653,2,3.0,32,128,4,128,2,8,2,8,2,128,32,64,8,TournamentBP
1654,4,3.0,32,32,4,1024,16,4,2,12,8,64,16,16,16,MultiperspectivePerceptron64KB
1655,2,3.8,128,16,1,2048,2,8,2,2,12,64,16,16,16,MultiperspectivePerceptron64KB
1656,4,3.6,128,64,1,1024,8,8,8,12,12,256,16,16,32,LocalBP
1657,8,1.0,16,128,4,128,8,4,2,4,12,256,32,64,64,TAGE
1658,2,3.8,64,16,8,128,4,12,12,2,12,32,96,16,32,TAGE
1659,1,1.2,64,16,2,1024,2,4,8,4,2,192,96,32,16,TournamentBP
1660,16,3.8,64,64,8,1024,8,12,2,2,8,64,32,32,64,TAGE_SC_L_64KB
1661,2,3.0,32,16,2,256,16,12,4,8,4,32,16,16,32,TAGE_SC_L_64KB
1662,4,1.6,32,64,8,128,4,4,2,8,4,128,128,8,64,BiModeBP
1663,8,3.2,128,64,8,512,4,12,2,4,2,128,96,16,64,TournamentBP
1664,2,3.2,32,16,1,512,2,8,12,4,2,32,64,8,64,TAGE_SC_L_64KB
1665,4,2.4,128,64,8,512,4,2,2,4,12,128,64,16,64,TAGE_SC_L_64KB
1666,1,2.4,32,16,1,256,16,8,2,12,8,192,16,32,8,TAGE_SC_L_64KB
1667,32,3.6,128,32,1,128,4,12,12,12,4,64,16,32,16,MultiperspectivePerceptron64KB
1668,32,3.2,64,32,1,2048,16,2,12,8,8,32,16,16,16,TournamentBP
1669,8,1.8,16,32,4,512,4,4,12,8,12,256,96,32,16,TAGE
1670,2,3.8,16,16,1,128,2,8,2,4,2,256,64,16,16,TAGE
1671,2,2.8,32,16,2,256,2,12,12,12,8,128,64,64,16,LocalBP
1672,4,3.8,64,32,8,512,8,4,8,2,8,256,64,8,8,MultiperspectivePerceptron64KB
1673,32,3.0,64,16,1,128,4,4,4,8,12,128,16,32,16,TournamentBP
1674,16,1.6,128,16,8,256,16,12,4,8,2,32,16,16,64,TAGE_SC_L_64KB
1675,8,1.0,64,64,1,2048,8,8,2,12,4,128,64,8,64,TAGE_SC_L_64KB
1676,1,1.2,16,128,1,2048,4,4,12,4,2,32,96,16,32,MultiperspectivePerceptron64KB
1677,4,4.0,128,16,8,1024,4,2,2,2,2,256,128,16,32,TAGE_SC_L_64KB
1678,16,1.2,64,128,1,512,2,2,8,4,12,192,96,32,32,TAGE_SC_L_64KB
1679,32,2.0,64,128,8,2048,2,12,4,2,12,256,16,32,16,TournamentBP
1680,2,1.8,16,16,1,256,2,8,12,8,2,192,32,64,16,TournamentBP
1681,4,2.4,32,128,8,1024,16,2,4,2,8,64,128,64,64,BiModeBP
1682,32,1.0,128,128,2,256,4,2,2,2,8,128,64,64,8,MultiperspectivePerceptron64KB
1683,32,2.4,16,32,8,128,16,4,8,2,8,256,64,64,16,TAGE_SC_L_64KB
1684,16,1.4,16,64,8,512,2,8,2,4,2,32,16,64,8,BiModeBP
1685,1,2.2,64,32,8,256,8,2,12,2,12,192,32,32,32,LocalBP
1686,2,1.8,64,16,1,128,4,8,8,2,8,32,64,64,8,TournamentBP
1687,4,3.0,128,128,2,256,8,12,8,2,2,64,128,16,64,TAGE_SC_L_64KB
1688,1,1.0,16,16,8,512,4,4,4,2,2,256,16,16,64,LocalBP
1689,16,3.2,16,16,1,2048,8,2,2,4,12,32,32,16,32,TAGE_SC_L_64KB
1690,8,4.0,128,32,4,2048,4,8,4,8,2,64,96,64,32,TAGE
1691,16,2.8,16,32,1,512,16,8,12,2,8,32,128,32,8,TAGE
1692,1,1.4,128,64,8,128,4,2,4,12,8,256,32,32,64,LocalBP
1693,1,2.8,64,16,4,256,2,12,12,8,8,256,128,64,8,MultiperspectivePerceptron64KB
1694,16,3.8,64,16,4,256,4,4,4,4,12,192,96,8,16,BiModeBP
1695,1,2.2,64,16,1,128,4,12,12,4,4,32,32,8,32,TAGE
1696,32,1.0,32,128,8,512,2,4,12,2,4,64,128,64,64,MultiperspectivePerceptron64KB
1697,32,3.2,32,128,8,2048,2,4,4,2,12,64,96,8,64,TAGE_SC_L_64KB
1698,1,2.0,128,16,4,512,2,4,2,12,4,192,128,8,16,TournamentBP
1699,32,1.8,64,64,2,512,8,2,12,12,4,256,128,8,16,MultiperspectivePerceptron64KB
1700,16,3.6,16,16,8,256,16,2,4,12,8,64,32,64,8,MultiperspectivePerceptron64KB
1701,8,3.6,32,64,2,2048,8,8,2,2,2,192,32,32,64,LocalBP
1702,4,3.4,16,32,1,512,4,4,12,4,12,128,32,64,16,MultiperspectivePerceptron64KB
1703,8,3.8,128,128,4,128,4,8,2,12,12,128,96,64,8,TAGE
1704,4,2.8,128,128,8,512,16,2,8,8,2,256,64,8,32,MultiperspectivePerceptron64KB
1705,1,2.2,16,32,8,256,8,12,8,8,2,192,128,32,64,TAGE
1706,32,1.2,128,64,1,512,2,2,12,4,2,64,64,64,16,MultiperspectivePerceptron64KB
1707,16,1.2,128,16,1,256,8,12,8,8,8,192,128,16,8,BiModeBP
1708,8,2.6,32,128,2,128,2,8,8,12,2,64,128,64,32,BiModeBP
1709,32,3.8,64,64,8,128,2,8,8,2,4,64,128,64,16,TAGE
1710,2,2.0,32,128,1,256,16,4,2,12,2,256,64,32,8,MultiperspectivePerceptron64KB
1711,4,3.8,64,32,2,1024,8,4,8,8,2,32,96,16,16,TournamentBP
1712,16,2.8,128,32,4,128,8,2,12,12,8,192,16,32,32,BiModeBP
1713,8,3.8,64,16,1,2048,16,8,4,2,8,192,96,64,16,TournamentBP
1714,2,4.0,32,32,4,128,8,2,4,12,12,64,128,32,32,TournamentBP
1715,1,2.2,64,128,8,256,2,4,12,2,8,256,32,16,64,TAGE
1716,4,3.4,16,32,8,2048,2,8,2,4,2,32,96,64,32,LocalBP
1717,2,4.0,16,64,4,256,4,2,12,12,2,64,96,64,16,TAGE_SC_L_64KB
1718,8,1.4,32,32,1,256,8,12,8,4,12,32,64,32,8,TAGE_SC_L_64KB
1719,4,2.4,128,64,2,256,4,12,8,4,4,192,32,8,32,BiModeBP
1720,2,3.8,64,32,2,1024,2,2,4,2,12,32,32,32,64,TAGE_SC_L_64KB
1721,32,3.8,128,64,4,2048,2,8,4,8,2,256,16,64,64,TAGE_SC_L_64KB
1722,8,1.0,64,32,4,512,16,12,8,2,4,256,128,8,8,TAGE
1723,1,1.4,128,16,1,512,16,12,4,4,12,192,64,64,32,TournamentBP
1724,32,1.2,128,16,4,1024,16,8,2,4,12,256,64,64,8,LocalBP
1725,8,1.4,16,128,1,1024,2,8,12,12,8,32,32,64,32,TAGE_SC_L_64KB
1726,32,3.0,16,128,2,2048,8,12,2,8,2,64,96,64,64,BiModeBP
1727,4,1.4,32,16,4,1024,2,12,2,8,4,32,96,64,16,TAGE_SC_L_64KB
1728,1,3.6,32,32,2,2048,4,2,4,12,2,64,64,16,64,LocalBP
1729,32,1.0,128,16,1,2048,16,4,12,4,8,192,96,64,64,TournamentBP
1730,1,3.4,16,16,2,512,2,2,12,2,8,256,64,64,64,MultiperspectivePerceptron64KB
1731,32,3.6,128,32,2,512,4,4,4,8,8,128,128,16,64,LocalBP
1732,4,2.2,64,32,2,256,8,4,2,8,4,256,16,16,16,LocalBP
1733,4,3.6,32,128,1,256,4,4,12,12,2,64,16,32,8,TAGE_SC_L_64KB
1734,8,2.2,64,16,8,512,16,12,4,8,8,128,16,8,64,BiModeBP
1735,16,3.8,64,32,1,128,2,4,2,12,12,256,128,64,64,BiModeBP
1736,4,2.6,64,16,1,128,8,2,4,8,4,32,96,8,32,LocalBP
1737,2,1.2,128,128,4,2048,2,12,4,12,4,64,96,32,8,TAGE_SC_L_64KB
1738,8,3.4,128,16,4,2048,8,12,8,12,4,256,96,8,32,LocalBP
1739,1,4.0,32,128,2,1024,4,8,12,8,8,256,96,32,16,TournamentBP
1740,16,1.0,16,64,8,128,16,2,8,12,12,64,64,64,32,LocalBP
1741,16,3.2,64,128,1,1024,4,12,8,2,2,128,64,32,32,MultiperspectivePerceptron64KB
1742,2,3.6,32,64,8,256,2,4,12,12,8,64,128,16,64,TAGE_SC_L_64KB
1743,16,1.6,128,128,4,512,2,8,2,4,12,64,64,16,64,BiModeBP
1744,1,3.2,64,32,2,128,2,12,2,2,8,192,16,64,32,LocalBP
1745,1,1.2,16,64,2,128,16,8,12,4,8,192,16,8,32,LocalBP
1746,4,3.2,64,128,1,1024,16,4,12,8,12,192,128,32,32,LocalBP
1747,16,1.8,128,32,1,128,2,2,2,4,12,64,128,8,32,TAGE_SC_L_64KB
1748,8,1.8,16,64,8,2048,4,8,8,8,2,64,128,32,16,TAGE
1749,2,2.6,16,32,2,1024,2,8,12,12,12,128,64,64,64,TAGE_SC_L_64KB
1750,4,2.8,16,64,4,128,4,12,4,4,2,32,16,32,16,MultiperspectivePerceptron64KB
1751,2,1.6,16,64,2,128,16,4,2,8,4,256,96,64,16,BiModeBP
1752,32,1.2,16,64,1,2048,16,12,8,4,4,32,96,32,64,LocalBP
1753,16,2.8,64,128,4,512,8,2,2,2,12,256,16,16,16,MultiperspectivePerceptron64KB
1754,1,2.2,32,128,8,256,2,4,4,12,12,32,32,16,64,TAGE
1755,16,2.2,128,128,8,1024,4,8,4,12,12,64,128,8,32,BiModeBP
1756,8,3.8,128,128,1,512,4,2,2,2,4,128,128,32,64,MultiperspectivePerceptron64KB
1757,8,1.8,16,128,2,512,8,12,2,8,4,256,16,32,16,LocalBP
1758,4,3.4,32,64,2,512,16,2,4,8,12,32,128,64,64,BiModeBP
1759,4,1.4,32,32,8,2048,2,8,2,2,8,256,16,64,16,TAGE
1760,8,2.8,64,64,1,2048,8,8,2,2,12,256,96,16,32,LocalBP
1761,32,2.8,64,64,2,2048,4,12,12,4,4,256,16,32,8,TournamentBP
1762,1,1.0,128,32,4,128,2,4,2,2,8,256,128,32,16,TAGE_SC_L_64KB
1763,8,3.2,128,64,2,256,4,4,2,2,8,256,96,8,32,MultiperspectivePerceptron64KB
1764,1,2.8,16,16,4,256,2,12,2,4,2,256,96,16,16,TournamentBP
1765,8,1.8,16,32,4,2048,4,4,12,8,4,64,32,32,64,BiModeBP
1766,16,3.2,128,32,4,1024,4,4,12,8,2,256,16,64,64,MultiperspectivePerceptron64KB
1767,4,2.8,32,32,1,512,4,12,8,4,8,64,32,8,64,BiModeBP
1768,16,2.6,64,128,8,1024,8,4,2,12,2,192,96,16,16,TournamentBP
1769,32,1.6,64,16,8,2048,8,8,4,2,2,192,16,32,8,TAGE_SC_L_64KB
1770,8,1.0,32,128,4,128,2,12,4,12,4,32,128,32,32,MultiperspectivePerceptron64KB
1771,2,3.0,64,128,1,512,2,8,12,2,4,128,96,8,64,BiModeBP
1772,2,2.6,128,128,1,128,4,4,8,8,8,128,64,64,64,BiModeBP
1773,32,2.2,32,32,1,512,16,8,2,12,2,192,96,32,16,TournamentBP
1774,16,1.6,64,16,1,2048,8,12,2,8,4,64,128,8,32,TAGE
1775,1,4.0,64,128,2,2048,2,4,4,4,12,64,32,32,8,MultiperspectivePerceptron64KB
1776,32,1.4,128,16,1,512,2,2,2,4,8,128,64,32,64,BiModeBP
1777,4,1.2,64,32,4,256,4,12,12,4,12,32,96,16,8,TAGE
1778,2,1.0,64,128,2,1024,4,12,12,12,4,64,64,16,64,TAGE_SC_L_64KB
1779,1,1.2,128,32,1,128,2,8,4,8,12,64,96,32,16,BiModeBP
1780,2,3.6,16,64,1,2048,2,8,12,8,4,192,16,32,16,BiModeBP
1781,4,1.4,32,128,8,2048,4,8,8,4,12,192,64,8,64,MultiperspectivePerceptron64KB
1782,1,1.8,16,16,4,256,2,12,4,12,2,192,96,32,64,BiModeBP
1783,8,1.8,16,64,1,2048,4,4,2,4,2,32,96,16,64,TAGE_SC_L_64KB
1784,1,3.8,32,32,4,2048,2,2,2,12,12,64,64,64,16,LocalBP
1785,8,2.4,32,128,4,256,16,4,4,4,4,256,128,64,32,TournamentBP
1786,1,1.8,32,128,8,256,16,12,12,4,2,256,16,32,16,LocalBP
1787,1,3.8,64,128,2,1024,4,2,2,4,8,64,96,8,64,BiModeBP
1788,32,2.4,128,128,1,512,16,2,4,8,2,128,96,64,8,MultiperspectivePerceptron64KB
1789,2,1.0,32,16,8,2048,2,2,12,2,12,128,128,64,8,TournamentBP
1790,8,2.2,128,64,2,128,4,2,8,2,4,256,32,64,32,MultiperspectivePerceptron64KB
1791,8,1.2,16,32,2,256,16,4,12,2,2,256,32,32,32,BiModeBP
1792,32,3.2,64,128,1,1024,4,4,2,2,4,32,16,32,64,TAGE
1793,8,3.0,64,64,4,256,8,8,2,8,8,64,64,32,8,TAGE
1794,4,3.2,64,128,1,2048,8,4,12,4,2,32,96,32,16,MultiperspectivePerceptron64KB
1795,16,3.6,32,128,1,128,8,8,12,12,12,192,96,64,64,MultiperspectivePerceptron64KB
1796,16,4.0,64,128,8,128,8,4,4,8,8,256,64,16,8,TAGE_SC_L_64KB
1797,32,1.2,32,128,2,256,2,12,12,12,2,64,64,8,64,BiModeBP
1798,4,4.0,16,16,1,1024,16,2,4,2,2,32,96,8,16,LocalBP
1799,1,1.8,64,64,8,256,2,8,12,4,2,192,16,8,8,LocalBP
1800,1,3.0,16,16,8,512,2,2,4,12,2,192,32,32,8,LocalBP
1801,32,2.6,64,16,8,256,16,12,8,4,2,64,16,8,8,TournamentBP
1802,1,4.0,16,128,1,1024,8,8,12,2,8,128,32,32,64,BiModeBP
1803,4,2.4,16,16,2,1024,2,12,4,2,4,192,128,16,32,LocalBP
1804,2,1.8,32,64,8,2048,16,2,8,8,2,64,64,8,8,LocalBP
1805,32,2.2,32,32,8,256,4,2,8,8,8,256,16,64,64,TAGE
1806,8,1.8,64,128,2,256,2,2,8,8,4,32,32,8,8,LocalBP
1807,4,3.8,128,64,1,512,16,8,2,12,4,32,32,16,16,BiModeBP
1808,32,2.4,128,64,2,512,16,4,4,4,8,64,128,8,64,TournamentBP
1809,4,2.4,16,16,2,256,4,12,12,4,4,128,128,32,64,TAGE_SC_L_64KB
1810,2,1.2,32,128,8,512,2,2,12,8,2,128,32,32,16,TournamentBP
1811,2,3.0,32,128,8,2048,2,2,4,8,8,256,16,8,8,TournamentBP
1812,2,1.2,16,128,4,1024,16,12,2,4,8,192,64,64,64,TAGE
1813,4,2.8,128,32,4,2048,8,4,12,8,4,256,96,64,16,TAGE
1814,1,2.0,32,16,1,256,2,2,8,12,2,192,64,64,64,LocalBP
1815,32,2.4,32,64,1,128,2,8,4,2,8,32,16,8,32,LocalBP
1816,4,2.0,64,32,1,2048,8,2,4,8,2,192,64,32,16,BiModeBP
1817,1,4.0,128,128,2,1024,8,4,8,2,12,64,128,64,16,TAGE_SC_L_64KB
1818,32,2.4,128,128,4,128,2,12,12,4,12,192,128,64,16,BiModeBP
1819,32,2.6,64,64,2,128,8,12,4,12,2,192,64,8,64,BiModeBP
1820,1,2.4,16,64,2,128,4,4,2,12,4,64,32,8,8,TAGE
1821,16,2.6,32,64,8,256,4,2,2,12,8,192,16,16,64,BiModeBP
1822,8,4.0,32,128,8,256,8,12,8,12,4,64,32,16,8,TAGE_SC_L_64KB
1823,2,2.6,32,128,8,1024,8,2,2,8,2,256,16,32,16,LocalBP
1824,4,3.8,32,64,2,2048,8,8,4,2,4,128,32,64,8,TAGE
1825,32,2.2,16,128,4,1024,4,12,12,4,12,128,32,16,64,TournamentBP
1826,16,1.4,64,128,1,512,16,8,8,8,2,192,128,64,64,TAGE_SC_L_64KB
1827,1,3.2,128,32,4,1024,2,12,8,12,4,64,64,32,64,MultiperspectivePerceptron64KB
1828,16,1.2,64,16,4,1024,8,8,4,2,12,128,32,32,64,TournamentBP
1829,32,2.6,64,16,2,256,2,2,12,8,12,256,96,8,16,TAGE_SC_L_64KB
1830,1,3.0,128,128,1,256,2,2,4,12,4,128,96,64,64,TAGE_SC_L_64KB
1831,32,2.0,64,16,4,1024,8,2,12,2,2,256,32,64,8,MultiperspectivePerceptron64KB
1832,8,3.0,64,64,8,128,8,2,2,4,12,64,32,32,32,BiModeBP
1833,2,3.8,16,16,8,1024,4,4,2,2,8,192,32,64,32,TournamentBP
1834,4,2.0,64,128,1,1024,4,8,8,4,4,32,64,16,8,LocalBP
1835,4,2.2,128,64,1,256,2,12,12,8,2,32,96,8,16,TournamentBP
1836,16,2.8,32,32,1,2048,2,8,2,8,8,192,32,8,32,MultiperspectivePerceptron64KB
1837,16,2.8,16,32,4,128,16,4,4,8,2,128,16,32,8,LocalBP
1838,4,2.0,64,64,4,2048,16,12,4,8,2,192,128,8,8,BiModeBP
1839,2,2.8,32,16,2,512,16,12,2,2,2,192,32,8,64,LocalBP
1840,1,4.0,64,32,4,512,2,8,2,4,4,128,64,16,64,MultiperspectivePerceptron64KB
1841,1,3.6,32,64,2,128,2,12,8,2,2,256,16,32,32,TAGE_SC_L_64KB
1842,4,3.6,128,128,8,1024,8,4,12,4,4,128,64,8,8,TAGE
1843,2,3.2,16,16,1,256,2,12,4,8,8,64,64,32,16,BiModeBP
1844,16,3.8,64,64,1,256,16,2,2,4,4,192,128,64,8,TournamentBP
1845,1,2.4,64,128,4,1024,16,12,12,8,2,128,96,16,64,LocalBP
1846,16,4.0,16,16,2,2048,8,2,12,12,2,192,64,32,64,BiModeBP
1847,8,4.0,64,128,2,512,4,8,2,2,4,256,96,32,8,TournamentBP
1848,16,2.6,64,64,4,256,16,4,2,2,8,256,32,64,64,TournamentBP
1849,8,3.0,16,128,2,256,16,12,12,12,12,32,64,8,16,BiModeBP
1850,16,2.8,128,128,1,128,4,4,4,8,8,32,128,8,32,MultiperspectivePerceptron64KB
1851,16,3.8,128,128,1,512,4,2,2,2,8,32,96,32,16,LocalBP
1852,32,2.6,64,128,8,512,2,12,12,8,4,64,64,8,16,MultiperspectivePerceptron64KB
1853,16,3.0,16,16,2,1024,4,4,2,4,2,128,16,8,8,TAGE
1854,4,3.6,128,32,4,512,16,2,12,12,12,192,96,16,16,BiModeBP
1855,8,3.0,128,128,4,512,4,2,2,4,12,128,96,16,16,BiModeBP
1856,1,1.4,16,32,4,2048,16,4,4,4,8,128,128,32,16,LocalBP
1857,2,4.0,16,16,1,512,4,12,2,12,4,32,128,32,64,MultiperspectivePerceptron64KB
1858,8,1.2,64,32,8,256,16,8,8,12,12,256,128,32,16,TournamentBP
1859,16,3.6,32,128,8,512,2,8,4,4,8,128,64,8,64,TAGE_SC_L_64KB
1860,1,2.6,32,128,4,512,16,4,2,2,12,64,32,32,64,TournamentBP
1861,16,3.8,32,16,2,2048,16,2,4,12,8,128,64,8,16,MultiperspectivePerceptron64KB
1862,4,2.4,64,128,4,2048,16,4,8,2,12,128,128,16,8,LocalBP
1863,4,1.2,128,64,2,256,16,4,4,2,2,32,16,64,64,LocalBP
1864,1,2.6,32,64,8,2048,4,4,8,8,12,192,32,16,32,TAGE_SC_L_64KB
1865,4,2.0,16,64,2,1024,8,8,2,2,2,32,64,64,16,TournamentBP
1866,16,3.4,64,16,1,128,8,2,12,2,8,32,16,8,8,LocalBP
1867,16,3.4,32,128,1,1024,16,4,12,2,2,192,64,32,32,LocalBP
1868,4,3.0,32,16,2,128,2,12,12,4,8,128,32,64,64,MultiperspectivePerceptron64KB
1869,4,1.0,16,128,8,256,8,8,4,4,4,32,128,32,16,TAGE_SC_L_64KB
1870,16,1.6,32,128,4,256,8,2,2,4,2,32,32,32,64,LocalBP
1871,8,3.2,32,16,8,512,16,4,2,8,2,64,64,32,32,TAGE_SC_L_64KB
1872,2,1.4,128,64,4,512,8,8,2,2,4,64,64,32,64,BiModeBP
1873,8,2.2,128,16,8,1024,2,12,12,4,12,64,64,16,32,TAGE_SC_L_64KB
1874,8,1.6,128,32,8,512,8,8,8,8,4,128,64,32,8,BiModeBP
1875,1,2.0,64,64,1,1024,4,2,4,8,8,128,32,64,64,LocalBP
1876,16,2.8,64,32,2,1024,4,2,2,12,4,64,16,64,8,TAGE_SC_L_64KB
1877,2,2.0,128,128,2,1024,8,2,12,12,12,192,64,64,64,MultiperspectivePerceptron64KB
1878,32,1.6,16,32,4,1024,2,12,12,4,12,256,16,16,64,MultiperspectivePerceptron64KB
1879,32,1.6,16,128,8,256,2,4,8,2,12,32,128,64,16,TAGE_SC_L_64KB
1880,1,3.6,16,16,1,2048,2,8,8,2,8,64,16,16,16,TournamentBP
1881,8,1.0,128,32,2,256,8,12,2,12,12,256,64,32,64,TAGE_SC_L_64KB
1882,16,1.6,16,32,1,128,4,8,2,8,8,128,96,16,16,MultiperspectivePerceptron64KB
1883,32,2.8,32,32,1,1024,16,4,8,8,2,192,32,8,16,LocalBP
1884,2,3.2,16,16,8,128,16,8,2,4,4,128,128,8,64,MultiperspectivePerceptron64KB
